name,position,team,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,GW,matchFile,homeTeamID,awayTeamID,goals_scored_distribution
Jakub Moder,MID,Brighton,0,0,0,0,14,0,0,0,0,1,2,0,45,True,0,2,BHAMNU,4,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cieran Slicker,GK,Ipswich,0,0,0,0,13,0,0,0,0,1,4,0,40,False,0,2,MNCIPS,9,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Raheem Sterling,MID,Chelsea,0,0,0,0,20,0,0,0,0,6,2,0,69,False,0,2,WOVCHE,5,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Raúl Jiménez,FWD,Fulham,0,0,0,10,11,0,0,0,0,1,2,1,55,True,0,2,FULLCI,8,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0,8,0,0,0,0,0,4,0,50,True,0,2,TOTEVE,17,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Myles Lewis-Skelly,MID,Arsenal,0,0,0,0,2,0,0,0,0,2,0,0,45,False,0,2,AVLARS,1,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Giovani Lo Celso,MID,Spurs,0,0,0,0,8,0,0,0,0,0,4,0,50,True,0,2,TOTEVE,17,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tawanda Chirewa,MID,Wolves,0,0,0,0,6,0,0,0,0,6,2,0,45,True,0,2,WOVCHE,19,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cameron Humphreys,MID,Ipswich,0,0,0,0,13,0,0,0,0,1,4,0,45,False,0,2,MNCIPS,9,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ashley Young,DEF,Everton,0,0,0,0,18,0,0,0,0,0,4,0,45,False,0,2,TOTEVE,7,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
James Bree,DEF,Southampton,0,0,0,0,16,0,0,0,0,1,0,0,40,True,0,2,SOUNOT,16,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex Scott,MID,Bournemouth,0,0,0,24,8,0,0,0,0,3,2,1,50,False,0,3,EVEBOU,0,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0,0,0,0,20,0,0,0,0,1,1,0,44,True,0,3,NOTWOV,15,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tomiyasu Takehiro,DEF,Arsenal,0,0,0,0,5,0,0,0,0,1,1,0,49,True,0,3,ARSBHA,1,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Malcolm Ebiowei,MID,Crystal Palace,0,0,0,0,6,0,0,0,0,1,1,0,45,False,0,3,CHECRY,6,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ben Brereton Díaz,MID,Southampton,0,3,0,90,4,0,0,0,0,1,3,2,55,False,0,3,BRESOU,16,3,"{""0"": 0.8151227910553581, ""1"": 0.17170387535825696, ""2"": 0.01274077656084508, ""3"": 0.0004325570255412029}"
Pau Torres,DEF,Aston Villa,0,1,0,90,11,0,0,0,0,2,1,2,45,False,0,3,LCIAVL,2,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joel Ward,DEF,Crystal Palace,0,0,0,0,6,0,0,0,0,1,1,0,45,False,0,3,CHECRY,6,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Will Lankshear,FWD,Spurs,0,0,0,0,15,0,0,0,0,1,2,0,45,False,0,3,NEWTOT,17,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Hwang Hee-chan,MID,Wolves,0,0,0,30,16,0,0,0,0,1,1,1,64,False,0,3,NOTWOV,19,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mikey Moore,MID,Spurs,0,0,0,0,15,0,0,0,0,1,2,0,45,False,0,3,NEWTOT,17,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Hákon Valdimarsson,GK,Brentford,0,0,0,0,17,0,0,0,0,1,3,0,40,True,0,3,BRESOU,3,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex Paulsen,GK,Bournemouth,0,0,0,0,8,0,0,0,0,3,2,0,40,False,0,3,EVEBOU,0,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
João Victor Gomes da Silva,MID,Wolves,0,1,0,59,16,0,0,0,0,1,1,0,50,False,1,3,NOTWOV,19,15,"{""0"": 0.9440949112176897, ""1"": 0.05590508878231071, ""3"": 0, ""2"": 0}"
Cole Palmer,MID,Chelsea,0,1,0,90,7,0,0,0,0,1,1,6,106,True,1,3,CHECRY,5,6,"{""0"": 0.9014335881563174, ""1"": 0.09613113261418668, ""2"": 0.0024352792294966355, ""3"": 0}"
Mitoma Kaoru,MID,Brighton,0,1,0,84,1,0,0,0,0,1,1,2,66,False,0,3,ARSBHA,4,0,"{""0"": 0.956934340298176, ""1"": 0.04306565970182441, ""3"": 0, ""2"": 0}"
Boubakary Soumaré,MID,Leicester,0,0,0,0,2,0,0,0,0,2,1,0,45,True,0,3,LCIAVL,10,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Chris Wood,FWD,Nott'm Forest,0,1,1,90,20,0,0,0,0,1,1,9,61,True,0,3,NOTWOV,15,19,"{""0"": 0.5973812170002115, ""1"": 0.33887739152630614, ""2"": 0.05919583373094196, ""3"": 0.00454555774254169}"
Joe Worrall,DEF,Nott'm Forest,0,0,0,0,20,0,0,0,0,1,1,0,45,True,0,3,NOTWOV,15,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,2,6,0,0,0,0,1,1,1,49,False,0,3,CHECRY,6,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Milos Kerkez,DEF,Bournemouth,0,2,0,65,8,0,0,0,0,3,2,1,45,False,0,3,EVEBOU,0,7,"{""0"": 0.9941364550031724, ""1"": 0.005863544996828063, ""3"": 0, ""2"": 0}"
Adrian Mazilu,MID,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,45,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jason Steele,GK,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,45,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Arijanet Muric,GK,Ipswich,0,1,0,90,9,0,0,0,0,1,1,3,44,True,0,3,IPSFUL,9,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Carl Rushworth,GK,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,40,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ibrahim Sangaré,MID,Nott'm Forest,0,1,0,57,20,0,0,0,0,1,1,0,45,True,1,3,NOTWOV,15,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Hannibal Mejbri,MID,Man Utd,0,0,0,0,12,0,0,0,0,3,0,0,45,True,0,3,MNULIV,13,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Brandon Austin,GK,Spurs,0,0,0,0,15,0,0,0,0,1,2,0,40,False,0,3,NEWTOT,17,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Conor Coady,DEF,Leicester,0,0,0,0,2,0,0,0,0,2,1,0,40,True,0,3,LCIAVL,10,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Wes Foderingham,GK,West Ham,0,0,0,0,13,0,0,0,0,3,1,0,45,True,0,3,WHUMNC,18,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Armando Broja,FWD,Everton,0,0,0,0,3,0,0,0,0,3,2,0,55,True,0,3,EVEBOU,7,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Adam Webster,DEF,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,45,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Thomas Partey,MID,Arsenal,0,1,0,90,5,0,0,0,0,1,1,1,50,True,1,3,ARSBHA,1,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harry Wilson,MID,Fulham,0,0,0,3,10,0,0,0,0,1,1,1,54,False,0,3,IPSFUL,8,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kasey McAteer,MID,Leicester,0,0,0,1,2,0,0,0,0,2,1,1,49,True,0,3,LCIAVL,10,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Curtis Jones,MID,Liverpool,0,0,0,0,14,0,0,0,0,3,0,0,54,False,0,3,MNULIV,11,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Wes Burns,MID,Ipswich,0,0,0,0,9,0,0,0,0,1,1,0,49,True,0,3,IPSFUL,9,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Gustavo Nunes Fernandes Gomes,MID,Brentford,0,0,0,0,17,0,0,0,0,1,3,0,50,True,0,3,BRESOU,3,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Yunus Emre Konak,MID,Brentford,0,0,0,0,17,0,0,0,0,1,3,0,45,True,0,3,BRESOU,3,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Max Kilman,DEF,West Ham,0,3,0,90,13,0,0,0,0,3,1,0,45,True,1,3,WHUMNC,18,12,"{""0"": 0.7806689739227297, ""1"": 0.21933102607727073, ""3"": 0, ""2"": 0}"
Deniz Undav,FWD,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,55,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex Murphy,DEF,Newcastle,0,0,0,0,18,0,0,0,0,1,2,0,40,True,0,3,NEWTOT,14,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
George Edmundson,DEF,Ipswich,0,0,0,0,9,0,0,0,0,1,1,0,40,True,0,3,IPSFUL,9,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,0,0,0,0,19,0,0,0,0,3,1,0,65,False,0,3,WHUMNC,12,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Emerson Palmieri dos Santos,DEF,West Ham,0,2,0,70,13,0,0,0,0,3,1,0,45,True,1,3,WHUMNC,18,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Abdoulaye Doucouré,MID,Everton,0,3,0,7,3,0,0,0,0,3,2,1,54,True,0,3,EVEBOU,7,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
José Malheiro de Sá,GK,Wolves,0,0,0,0,16,0,0,0,0,1,1,0,45,False,0,3,NOTWOV,19,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alexander Isak,FWD,Newcastle,0,1,1,90,18,0,0,0,0,1,2,9,85,True,0,3,NEWTOT,14,17,"{""0"": 0.06907566066828759, ""1"": 0.8383205909649687, ""2"": 0.0915901125232859, ""3"": 0.0010136358434587045}"
Yves Bissouma,MID,Spurs,0,2,0,81,15,0,0,0,0,1,2,1,50,False,1,3,NEWTOT,17,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Conor Gallagher,MID,Chelsea,0,0,0,0,7,0,0,0,0,1,1,0,59,True,0,3,CHECRY,5,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Philip Billing,MID,Bournemouth,0,0,0,0,8,0,0,0,0,3,2,0,49,False,0,3,EVEBOU,0,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0,0,0,15,16,0,0,0,0,1,1,1,54,False,0,3,NOTWOV,19,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Brajan Gruda,MID,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,55,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rodrigo 'Rodri' Hernandez,MID,Man City,0,0,0,0,19,0,0,0,0,3,1,0,64,False,0,3,WHUMNC,12,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Đorđe Petrović,GK,Chelsea,0,0,0,0,7,0,0,0,0,1,1,0,44,True,0,3,CHECRY,5,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Justin Devenny,MID,Crystal Palace,0,0,0,0,6,0,0,0,0,1,1,0,45,False,0,3,CHECRY,6,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Craig Dawson,DEF,Wolves,0,1,0,90,16,0,0,0,0,1,1,2,45,False,0,3,NOTWOV,19,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jordan Ayew,MID,Leicester,0,2,0,66,2,0,0,0,0,2,1,2,54,True,0,3,LCIAVL,10,1,"{""0"": 0.9607237093150618, ""1"": 0.03927629068493865, ""3"": 0, ""2"": 0}"
Marcos Senesi,DEF,Bournemouth,0,2,0,76,8,0,0,0,0,3,2,1,49,False,0,3,EVEBOU,0,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kiernan Dewsbury-Hall,MID,Chelsea,0,0,0,0,7,0,0,0,0,1,1,0,59,True,0,3,CHECRY,5,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kaine Kesler-Hayden,DEF,Aston Villa,0,0,0,0,11,0,0,0,0,2,1,0,40,False,0,3,LCIAVL,2,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
João Cavaco Cancelo,DEF,Man City,0,0,0,0,19,0,0,0,0,3,1,0,53,False,0,3,WHUMNC,12,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Maxwel Cornet,MID,Southampton,0,0,0,0,4,0,0,0,0,1,3,0,49,False,0,3,BRESOU,16,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jefferson Lerma Solís,MID,Crystal Palace,0,0,0,0,6,0,0,0,0,1,1,0,49,False,0,3,CHECRY,6,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jannik Vestergaard,DEF,Leicester,0,0,0,0,2,0,0,0,0,2,1,0,40,True,0,3,LCIAVL,10,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Luke Thomas,DEF,Leicester,0,0,0,0,2,0,0,0,0,2,1,0,40,True,0,3,LCIAVL,10,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bruno Borges Fernandes,MID,Man Utd,0,3,0,90,12,0,0,0,0,3,0,2,84,True,0,3,MNULIV,13,11,"{""0"": 0.9781445469707253, ""1"": 0.021855453029275163, ""3"": 0, ""2"": 0}"
Adam Smith,DEF,Bournemouth,0,0,0,13,8,0,0,0,0,3,2,1,45,False,0,3,EVEBOU,0,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Miodrag Pivaš,DEF,Newcastle,0,0,0,0,18,0,0,0,0,1,2,0,40,True,0,3,NEWTOT,14,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Billy Gilmour,MID,Brighton,0,0,0,0,1,0,0,0,0,1,1,0,50,False,0,3,ARSBHA,4,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rasmus Højlund,FWD,Man Utd,0,0,0,0,12,0,0,0,0,3,0,0,69,True,0,3,MNULIV,13,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Callum Wilson,FWD,Newcastle,0,0,0,0,18,0,0,0,0,1,2,0,69,True,0,3,NEWTOT,14,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Crysencio Summerville,MID,West Ham,0,0,0,4,13,0,0,0,0,3,1,1,59,True,0,3,WHUMNC,18,12,"{""0"": 0.9385164156556132, ""1"": 0.061483584344387276, ""3"": 0, ""2"": 0}"
Jesurun Rak-Sakyi,MID,Crystal Palace,0,0,0,0,6,0,0,0,0,1,1,0,45,False,0,3,CHECRY,6,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Oliver Skipp,MID,Leicester,0,2,0,67,2,0,0,0,0,2,1,1,50,True,1,3,LCIAVL,10,1,"{""0"": 0.9537740312516692, ""1"": 0.04622596874833129, ""3"": 0, ""2"": 0}"
Tomáš Souček,MID,West Ham,0,1,0,13,13,0,0,0,0,3,1,1,50,True,0,3,WHUMNC,18,12,"{""0"": 0.8652658313512804, ""1"": 0.13473416864872, ""3"": 0, ""2"": 0}"
Taylor Harwood-Bellis,DEF,Southampton,0,1,0,55,4,0,0,0,0,1,3,0,40,False,1,3,BRESOU,16,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alphonse Areola,GK,West Ham,0,2,0,45,13,0,0,0,0,3,1,1,45,True,0,3,WHUMNC,18,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Lisandro Martínez,DEF,Man Utd,0,3,0,90,12,0,0,0,0,3,0,0,45,True,1,3,MNULIV,13,11,"{""0"": 0.656152278184891, ""1"": 0.3438477218151095, ""3"": 0, ""2"": 0}"
Richarlison de Andrade,FWD,Spurs,0,0,0,0,15,0,0,0,0,1,2,0,70,False,0,3,NEWTOT,17,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joško Gvardiol,DEF,Man City,0,1,0,87,19,0,0,0,0,3,1,2,60,False,0,3,WHUMNC,12,18,"{""0"": 0.9064270751093914, ""1"": 0.09096149533320692, ""2"": 0.002590438650438953, ""3"": 2.0990906963655465e-05}"
Harry Clarke,DEF,Ipswich,0,0,0,0,9,0,0,0,0,1,1,0,40,True,0,3,IPSFUL,9,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joachim Andersen,DEF,Fulham,0,0,0,0,10,0,0,0,0,1,1,0,45,False,0,3,IPSFUL,8,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Moisés Caicedo Corozo,MID,Chelsea,0,1,0,90,7,0,0,0,0,1,1,2,50,True,0,3,CHECRY,5,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
